LoanID;Title;Genre;Category;Publisher;Author;NumberOfPages;OnLoan;Stock;Language;YearOfPublication
LOAN_000000000000160; Ki?isel ?maj;Hikâye;Türk Edebiyat?;Yeditepe Yay?nlar?;Müjde Ker Dincer;136;0;0;Türkçe;45419,53247
LOAN_000000000000161; Kitapç? Mendel;Tarih;Alman Edebiyat?;Yeditepe Yay?nlar?;Stefan Zweig;;0;0;Türkçe;45419,54455
LOAN_000000000000162; Klon;Bilimkurgu;Dünya Edebiyat?;Yeditepe Yay?nlar?;Kev?n Gu?lf?le;;0;0;Türkçe;45419,51618
LOAN_000000000000163; Konsüllük Eyaletleri Hakk?nda;Hikâye;Tarih ve Co?rafya;Yeditepe Yay?nlar?;C?cero;120;0;0;Türkçe;45419,4975
LOAN_000000000000164; Kudus Tarihin Kalbi;Tarih;Türk Edebiyat?;Yeditepe Yay?nlar?;Sefer Turan;;0;0;Türkçe;45449,40586
LOAN_000000000000165; Kudüs'Üm Gizemli Tarihi;Fantastik roman;Türk Edebiyat?;Yeditepe Yay?nlar?;Pelin Çift/ Ömer Faruk Harman;272;0;0;Türkçe;45415,55101
LOAN_000000000000166; Kumarbaz;Roman;Rus Edebiyat?;Kumsaati Yay?nlar?;Dostoyevski;203;0;0;Türkçe;45449,45416
LOAN_000000000000167; Kuran Kerimde Peygamber K?ssalar?;Dini Eser;Türk Edebiyat?;Kumsaati Yay?nlar?;Ahmet Kaleli;;0;0;Türkçe;45449,42751
LOAN_000000000000168; Ku?lar Yas?na Gider;Roman;Türk Edebiyat?;Yky Yap? Kredi Yay?nlar?;Hasan Ali Topba?;248;0;0;Türkçe;45429,34324
LOAN_000000000000169; Ku?lar Yas?na Gider;Roman;Türk Edebiyat?;Yky Yap? Kredi Yay?nlar?;Hasan Ali Topta?;;0;0;Türkçe;45449,40207
LOAN_000000000000170; Kuyruklu Y?ld?z Alt?nda Bir ?zdivaç;Roman;Türk Edebiyat?;Yky Yap? Kredi Yay?nlar?;Hüseyin Rahhmi Gürpinar;150;0;0;Türkçe;45419,51013
LOAN_000000000000171; Küçük ?eyler;Tarih;Türk Edebiyat?;Yeditepe Yay?nlar?;Sami Pa?azade Sezai;89;0;0;Türkçe;45419,54411
LOAN_000000000000172; Küller Ve Uçurumlar;Roman;Türk Edebiyat?;Dedalus Kitap;Necip Tosun;95;0;0;Türkçe;45419,54693
LOAN_000000000000173; Kürk Mantolu Madonna;Roman;Türk Edebiyat?;Yky Yap? Kredi Yay?nlar?;Sabahattin  Ali;160;0;0;Türkçe;45307,53037
LOAN_000000000000174; Kürk Mantolu Madonna;Roman;Türk Edebiyat?;Yky Yap? Kredi Yay?nlar?;Sabahattin Ali;;0;0;Türkçe;45586,54704
LOAN_000000000000175; Kürk Mantolu Madonna;Roman;Türk Edebiyat?;Can Yay?nlar?;Sabahattin Ali;160;0;0;Türkçe;45434,51696
LOAN_000000000000176; Mah?erin Dört Atl?s?;Roman;Türk Edebiyat?;Türkiye ?? Bankas? Kültür Yay?nlar?;Hasan Ali Yücel;438;0;0;Türkçe;45429,45464
LOAN_000000000000177; Mahur Beste;Roman;Türk Edebiyat?;Türkiye ?? Bankas? Kültür Yay?nlar?;Ahmet Hamdi Tanp?nar;379;0;0;Türkçe;45447,36487
LOAN_000000000000178; Mai Ve Siyah;Tarih;Türk Edebiyat?;Türkiye ?? Bankas? Kültür Yay?nlar?;Halit Ziya U?akl?gil;360;0;0;Türkçe;45449,44644
LOAN_000000000000179; Malazgirt'Te Bir Cuma Sabah?;Tarih;Türk Edebiyat?;Türkiye ?? Bankas? Kültür Yay?nlar?;Yavuz Bahad?ro?lu;191;0;0;Türkçe;45434,50905
LOAN_000000000000180; Medeniyet  Türk Yolu;Biyografi;Türk Edebiyat?;Türkiye ?? Bankas? Kültür Yay?nlar?;Mehmet Çagr? K?z?ta?;;0;0;Türkçe;45434,5211
LOAN_000000000000181; Medine Müdafaas?;Biyografi;Türk Edebiyat?;Tima?;?smail Bilgin;256;0;0;Türkçe;45586,54682
LOAN_000000000000182; Mehmed Akif;Roman;Türk Edebiyat?;Tima?;Sezai Karakoç;95;0;0;Türkçe;45419,53942
LOAN_000000000000183; Mehmet Akif;Tasavvuf;Türk Edebiyat?;Tima?;Nurettin Topçu;103;0;0;Türkçe;45449,47275
LOAN_000000000000184; Menek?eli Mektup;Tarih;Türk Edebiyat?;Tima?;Mustafa Kutlu;159;0;0;Türkçe;45419,54912
LOAN_000000000000185; Mevlana;Roman;Türk Edebiyat?;Tima?;Alya Abak;;0;0;Türkçe;45449,4205
LOAN_000000000000186; M?s?r Apartman?;Deneme;Türk Edebiyat?;Tima?;Sevda K?dey?;;0;0;Türkçe;45586,54676
LOAN_000000000000187; Milli Mücadele'De Anadolu Kad?nlar? Müdafaa-? Vatan Cemiyeti;?iir;Türk Edebiyat?;Tima?;Prof. Dr. Bekir S?tk? Baykal;80;0;0;Türkçe;45586,54676
LOAN_000000000000188; Modern Klasikler Dizisi;Roman;?ngiliz Edebiyat?;Tima?;George Orwell;329;0;0;Türkçe;44524,56683
LOAN_000000000000189; Monna Rosa;Roman;Türk Edebiyat?;Tima?;Sezai Karakoç;55;0;0;Türkçe;45415,53519
LOAN_000000000000190; Müslümanca Dü?ünme Üzerine Denemeler;Ki?isel geli?im;Türk Edebiyat?;?z Yay?nc?l?k;Rasim Özdenören;192;0;0;Türkçe;45443,53712
LOAN_000000000000191; My Father'S House;Destan;Türk Edebiyat?;?z Yay?nc?l?k;Orhan Kemal;105;0;0;Türkçe;45429,41428
LOAN_000000000000192; Namazgah Tepe;Destan;Türk Edebiyat?;?z Yay?nc?l?k;Mikalil Çolak;;0;0;Türkçe;45415,53024
LOAN_000000000000193; Neyin S?rr?;E?itim / Çocuk geli?imi;Türk Edebiyat?;?z Yay?nc?l?k;Be?bir  Ayvazo?lu;;0;0;Türkçe;45449,43819
LOAN_000000000000194; Notre Damen?n Kamburu;Felsefe;Frans?z Edebiyat?;?z Yay?nc?l?k;V?ctor Hugo;;0;0;Türkçe;45419,50383
LOAN_000000000000195; Nur;Felsefe;Türk Edebiyat?;?z Yay?nc?l?k;Mustafa Kutlu;206;0;0;Türkçe;45443,48115
LOAN_000000000000196; O?uz Ka?an Destan?;Tarihî roman;Türk Edebiyat?;Yeditepe Yay?nlar?;Tufan Gündüz;173;0;0;Türkçe;45429,37146
LOAN_000000000000197; Okul  Çag? Çocugu;Tarih;Türk Edebiyat?;Yeditepe Yay?nlar?;Haluk Yavuzer;;0;0;Türkçe;45449,46833
LOAN_000000000000198; Olmak Cesareti;E?itim;Türk Edebiyat?;Kap? Yay?nlar?;Kemal Sayar;264;0;0;Türkçe;45429,40221
LOAN_000000000000199; Orhan Gazi;Roman;Türk Edebiyat?;Kap? Yay?nlar?;Cavit Ersen;253;0;0;Türkçe;45419,50106
LOAN_000000000000200; Osman Gazi;Tarih;Türk Edebiyat?;Kap? Yay?nlar?;Cavit Ersen;351;0;0;Türkçe;45449,39145
LOAN_000000000000201; Osmanl? Co?rafyas?na Yolculuk;Nasihatname;Türk Edebiyat?;Kap? Yay?nlar?;Haluk Dursun;227;0;0;Türkçe;45419,53784
LOAN_000000000000202; Osmanl? Gerçekleri I??;Dinî eser;Türk Edebiyat?;Kap? Yay?nlar?;Ahmet ?im?irgil;288;0;0;Türkçe;45415,51679
LOAN_000000000000203; Osmanl?da Egitim Ögretim;Dinî eser;Türk Edebiyat?;Kap? Yay?nlar?;Ziya Kaz?c?;;0;0;Türkçe;45429,36313
LOAN_000000000000204; Osmanl?da Toplum Yap?s?;Dinî eser;Türk Edebiyat?;Kap? Yay?nlar?;Ziya Kaz?c?;206;0;0;Türkçe;45443,53581
LOAN_000000000000205; Otuzuncu Peron;Roman;Türk Edebiyat?;Kap? Yay?nlar?;Necip  Tosun;;0;0;Türkçe;45449,41971
LOAN_000000000000206; Öfke Kontrolü;Tarihî roman;Türk Edebiyat?;?z Yay?nc?l?k;Mehap Kayao?lu;215;0;0;Türkçe;45419,50549
LOAN_000000000000207; Padi?ah K?ssalar?;Roman;Türk Edebiyat?;?nsan Yay?nlar?;Alim Baki Akkoç;347;0;0;Türkçe;45447,3774
LOAN_000000000000208; Pendname;Postmodern roman;Türk Edebiyat?;Kap? Yay?nlar?;Feriddüdin Attar;133;0;0;Türkçe;45419,53648
LOAN_000000000000209; Peygamber'?n Aynalar?;Dini Eser;Türk Edebiyat?;Kap? Yay?nlar?;A. Ali Ural;263;0;0;Türkçe;45429,38427
LOAN_000000000000210; Peygamberler Tarihi;Dini Eser;Türk Edebiyat?;Kap? Yay?nlar?;?hsan Sürayas?rma;;0;0;Türkçe;45449,41633
LOAN_000000000000211; Peygamberler Tarihi;Dini Eser;Türk Edebiyat?;Kap? Yay?nlar?;Cemalaettin Yaz?c?;;0;0;Türkçe;45435,50008
LOAN_000000000000212; Peygembere Sevdirilen Kad?n;Roman;Türk Edebiyat?;Kap? Yay?nlar?;Cemal Nur Sargut;;0;0;Türkçe;45435,50036
LOAN_000000000000213; Posta Kutusundaki M?z?ka;Roman;Türk Edebiyat?;?ûle Yay?nlar?;A.Ali Ural;206;0;0;Türkçe;45419,51095
LOAN_000000000000214; Pusulu K?talar Atlas?;Roman;Türk Edebiyat?;?ûle Yay?nlar?;?hsan Oktay Anar;238;0;0;Türkçe;45434,50328
LOAN_000000000000215; Rob?nson Cruose;Roman;Dünya Edebiyat?;?ûle Yay?nlar?;Dan?el Defeo;328;0;0;Türkçe;45434,50343
LOAN_000000000000216; Ruhun Derin Yaralar?;?iir;Türk Edebiyat?;?ûle Yay?nlar?;Kemal Sayar;293;0;0;Türkçe;45449,41311
LOAN_000000000000217; Ruhun Dirili?i;Roman;Türk Edebiyat?;?ûle Yay?nlar?;Sezai Karakoç;173;0;0;Türkçe;45449,41363
LOAN_000000000000218; Rüyalar Ve Uyan?? Defteri;Roman;Türk Edebiyat?;?ûle Yay?nlar?;Latife Tekin;;0;0;Türkçe;45449,41454
LOAN_000000000000219; Saatleri Ayarlama Enstitüsü;Tiyatro;Türk Edebiyat?;?ûle Yay?nlar?;Ahmet Hamdi Tanp?nar;382;0;0;Türkçe;45449,41512
LOAN_000000000000220; Saatleri Ayarlama Entitüsü;Deneme;Türk Edebiyat?;?ûle Yay?nlar?;Ahmet Hamdi Tanp?nar;382;0;0;Türkçe;45447,36314
LOAN_000000000000221; Safahat;Roman;Türk Edebiyat?;?skele Yay?nc?l?k;Mehmet Akif Ersoy;272;0;0;Türkçe;45449,41575
LOAN_000000000000222; Sahnenin D???ndakiler;Roman;Türk Edebiyat?;?skele Yay?nc?l?k;Ahmet Hamdi Tanp?nar;373;0;0;Türkçe;45447,38662
LOAN_000000000000223; Samanyolunda Ziyafet;Roman;Türk Edebiyat?;?skele Yay?nc?l?k;Sezai Karakoç;139;0;0;Türkçe;45443,48608
LOAN_000000000000224; Satranç;Tarih / Biyografi;Alman Edebiyat?;?skele Yay?nc?l?k;Stefan Zweig;70;0;0;Türkçe;45434,4931
LOAN_000000000000225; Sava?ç?;Ki?isel geli?im;Türk Edebiyat?;?skele Yay?nc?l?k;Do?an Cücelo?lu;398;0;0;Türkçe;45449,41902
LOAN_000000000000226; Sehiv Seccadesi;Roman;Türk Edebiyat?;?skele Yay?nc?l?k;Bülent Ata;;0;0;Türkçe;45419,54519
LOAN_000000000000227; Selahhattin Eyyubi;Siyasetname;Türk Edebiyat?;?skele Yay?nc?l?k;Ebubekir Suba??;;0;0;Türkçe;45419,54627
LOAN_000000000000228; Sevincini Bulmak;Tarih;Türk Edebiyat?;?skele Yay?nc?l?k;Mustafa Kutlu;296;0;0;Türkçe;45419,53514
LOAN_000000000000229; S?laya Dönü?;Hikâye;Türk Edebiyat?;?skele Yay?nc?l?k;Hidayet Gedik;;0;0;Türkçe;45434,51501
LOAN_000000000000230; S?r;Tarihî roman;Türk Edebiyat?;?skele Yay?nc?l?k;Mustafa Kutlu;90;0;0;Türkçe;45415,52598
LOAN_000000000000231; Sinema Senaryolar?;Roman;Türk Edebiyat?;?skele Yay?nc?l?k;Sema Fener;;0;0;Türkçe;45415,51959
LOAN_000000000000232; Sineman?n Özü K?sa Film;Sanat / Sinema;Türk Edebiyat?;Can Yay?nlar?;Sema Sener;;0;0;Türkçe;45443,55775
LOAN_000000000000233; Si?hane'Ye Ya?mur Ya??yordu;Tarihî roman;Türk Edebiyat?;?skele Yay?nc?l?k;Haldun Taner;236;0;0;Türkçe;45429,37823
LOAN_000000000000234; Siyasetname;Tarihî roman;Tarihin Çe?itli Konular?;?skele Yay?nc?l?k;Nizamulmülk;273;0;0;Türkçe;45419,53891
LOAN_000000000000235; Siyasi Tarih;Otobiyografi;Türk Edebiyat?;?skele Yay?nc?l?k;Oral Sander;605;0;0;Türkçe;45415,48137
LOAN_000000000000236; Sol  Aya??m;Tarih;Dünya Edebiyat?;?skele Yay?nc?l?k;Chr?sty Brown;188;0;0;Türkçe;45429,42656
LOAN_000000000000237; Son Ku?lar;Yaz?m / Dil bilgisi;Türk Edebiyat?;?skele Yay?nc?l?k;Sait Faik Abas?yan?k;134;0;0;Türkçe;45434,49034
LOAN_000000000000238; Son Peygamber;Dini Eser;Türk Edebiyat?;?skele Yay?nc?l?k;Adnan Demirca;;0;0;Türkçe;45429,42894
LOAN_000000000000239; Sögüt Agaç?;Dinî eser;Türk Edebiyat?;?skele Yay?nc?l?k;Hidayet Gedik;;0;0;Türkçe;45415,51861
LOAN_000000000000240; Suç Ve Ceza;Tiyatro;Rus Edebiyat?;?skele Yay?nc?l?k;Dostoyevski;687;0;0;Türkçe;45429,4555
LOAN_000000000000241; ?air Evlenmesi;Senaryo;Türk Edebiyat?;?skele Yay?nc?l?k;?inasi;40;0;0;Türkçe;45434,52485
LOAN_000000000000242; ?airin Aynas?;Roman;Türk Edebiyat?;?skele Yay?nc?l?k;Mustafa Uçurum;133;0;0;Türkçe;45429,36896
LOAN_000000000000243; ?ehir ?ehir Yar;Senaryo / Tiyatro;Tarih ve Co?rafya;?skele Yay?nc?l?k;Kamil Çak?r;;0;0;Türkçe;45415,5417
LOAN_000000000000244; Taa??uk-? Talat Ve Fitnat;Roman;Türk Edebiyat?;Can Yay?nlar?;?emsettin Sami;160;0;0;Türkçe;45415,50362
LOAN_000000000000245; Taa??uk-? Talat Ve Fitnat;Roman;Türk Edebiyat?;Tedev Yay?nlar?;?emsettin Sami;136;0;0;Türkçe;45342,3951
LOAN_000000000000246; Taa??uk-? Talat Ve Fitnat;Roman;Türk Edebiyat?;?? Bankas? Kültür Yay?nlar?;?emsettin Sami;;0;0;Türkçe;45447,37274
LOAN_000000000000247; Tarihimizden Alt?n Damlalar;Roman;Türk Edebiyat?;Can Yay?nlar?;Muammer Y?lmaz;128;0;0;Türkçe;45447,37282
LOAN_000000000000248; Tarihimizden Alt?n Damlalar;Gezi yaz?s?;Türk Edebiyat?;Can Yay?nlar?;Muhammer Y?lmaz;128;0;0;Türkçe;45447,38814
LOAN_000000000000249; Temel Yaz?m K?lavuzu;Gezi yaz?s?;Dil ve Dil Bilimi;Can Yay?nlar?;Nijat Özön;374;0;0;Türkçe;45429,39304
LOAN_000000000000250; Temel Yaz?m Klavuzu;Halk kültürü / Tarih;Dil ve Dil Bilimi;Can Yay?nlar?;Nijat Özön;;0;0;Türkçe;45449,36558
LOAN_000000000000251; Temellerin Duru?mas?;Dil / Türkçe;Tarihin Çe?itli Konular?;Tedev Yay?nlar?;Ahmet Kabakl?;406;0;0;Türkçe;45429,39134
LOAN_000000000000252; Tespih A?ac?n?n Gölgesinde;Uzun hikâye;?ngiliz Edebiyat?;Epsilon Yay?nevi;Harper Lee;255;0;0;Türkçe;45449,33578
LOAN_000000000000253; Tuna K?y?lar?;Uzun hikâye;Türk Edebiyat?;Pozitif;Falih R?fk? Atay;112;0;0;Türkçe;45415,47725
LOAN_000000000000254; Türk Halk Kültürü Ve Tarihi;Roman;Tarih ve Co?rafya;Pozitif;Röv?an Alizade;312;0;0;Türkçe;45415,53692
LOAN_000000000000255; Türkçenin S?rlar?;Roman;Türk Edebiyat?;Pozitif;Nihat Sami Banarl?;317;0;0;Türkçe;45449,40535
LOAN_000000000000256; Unutulmu?luklar;Roman;Türk Edebiyat?;Pozitif;Alaeddin Özdenören;182;0;0;Türkçe;45419,52545
LOAN_000000000000257; Uzun Hikaye;Roman;Türk Edebiyat?;Pozitif;Mustafa Kutlu;114;0;0;Türkçe;45419,53708
LOAN_000000000000258; Uzun Hikaye;Felsefe;Türk Edebiyat?;Pozitif; Mustafa Kutlu;114;0;0;Türkçe;45419,53714
LOAN_000000000000259; Uzun Sürmü? Bir Günün Ak?am?;Roman;Türk Edebiyat?;Pozitif;Bilge Karasu;;0;0;Türkçe;45419,53714
LOAN_000000000000260; Vadideki Zambak;Roman;Frans?z Edebiyat?;Pozitif;Honore De Balzac;327;0;0;Türkçe;45419,53714
LOAN_000000000000261; Vadideki Zambak;Ki?isel geli?im;Frans?z Edebiyat?;Pozitif;Honorede Balzac;;0;0;Türkçe;45449,44519
LOAN_000000000000262; Varolu?çuluk;Tarihî roman;Dünya Edebiyat?;Pozitif;Jean-Paul Sartre;127;0;0;Türkçe;45415,53428
LOAN_000000000000263; Ya Tahammül Ya Sefer;Roman;Türk Edebiyat?;Pozitif;Mustafa Kutlu;124;0;0;Türkçe;45447,38137
LOAN_000000000000264; Yaln?z?z;Roman;Türk Edebiyat?;Pozitif;Payam? Safa;;0;0;Türkçe;45415,52778
LOAN_000000000000265; Yan?k Bu?daylar;Mesnevi / Klasik edebiyat;Türk Edebiyat?;Pozitif;Ahmet Günbay Y?ld?z;384;0;0;Türkçe;45429,45094
LOAN_000000000000266; Yava?la;Roman;Türk Edebiyat?;Kap? Yay?nlar?;Kemal Sayar;246;0;0;Türkçe;45449,34277
LOAN_000000000000267; Y?ld?r?m Bayezid;Tarih;Türk Edebiyat?;Kap? Yay?nlar?;Cavit Ersen;262;0;0;Türkçe;45449,36105
LOAN_000000000000268; Yitik Cennet;Gezi / Tarih;Türk Edebiyat?;Kap? Yay?nlar?;Sezai Karakoç;143;0;0;Türkçe;45449,40365
LOAN_000000000000269; Yoksulluk ?çimizde;Roman;Türk Edebiyat?;Kap? Yay?nlar?;Mustafa Kutlu;104;0;0;Türkçe;45419,55164
LOAN_000000000000270; Yoku? Akan Sular;Roman;Türk Edebiyat?;Kap? Yay?nlar?;Mustafa Kutlu;;0;0;Türkçe;45435,50676
LOAN_000000000000271; Yoku?a Akan S?lar;Roman;Türk Edebiyat?;Kap? Yay?nlar?;Mustafa Kutlu;87;0;0;Türkçe;45435,50682
LOAN_000000000000272; Yoku?a Akan Sular;Roman;Türk Edebiyat?;Kap? Yay?nlar?;Mustafa Kutlu;86;0;0;Türkçe;45443,56457
LOAN_000000000000273; Yusufu U Zülehya;Mesnevi;Türk Edebiyat?;Kap? Yay?nlar?;Ahmet Do?an;;0;0;Türkçe;45443,53494
LOAN_000000000000274; Zafer Yahut Hiç;Tarihî Roman;Türk Edebiyat?;Kap? Yay?nlar?;Mustafa Kutlu;200;0;0;Türkçe;45586,54704
LOAN_000000000000275; Zeytin A?ac?n?n Gölgesinde Yunanistan;Gezi;Türk Edebiyat?;Kap? Yay?nlar?;Nazl? Gürka?;340;0;0;Türkçe;45449,41767
LOAN_000000000000276;Abdülhamid Han;Biyografi;Tarih ve Co?rafya;Anonim Yay?nc?l?k;Necip Faz?l K?sakürek;;0;0;Türkçe;45415,49228
LOAN_000000000000277;Absentum-Yazar?n Dönü?ü;Roman;Türk Edebiyat?;Anonim Yay?nc?l?k;Orkun Uçar;;0;0;Türkçe;45415,52698
LOAN_000000000000278;Acces To English Turning Point Workbook;E?itim;Dil ve Dil Bilimi;Anonim Yay?nc?l?k;Michael Coles;;0;0;Türkçe;45429,39425
LOAN_000000000000279;Access To Engl?sh Turn?ng Po?nt;E?itim;Dil ve Dil Bilimi;Anonim Yay?nc?l?k;M?chael Coles;;0;0;Türkçe;45415,53278
LOAN_000000000000280;Acele Koca Aran?yor;Romantik;Dünya Edebiyat?;Anonim Yay?nc?l?k;Giavanni Guareschi;;0;0;Türkçe;45419,52899
LOAN_000000000000281;Acemi Yolcu;Gezi;Türk Edebiyat?;T.C. ?stanbul Valili?i;Rasim Özdenören;;0;0;Türkçe;45415,50264
LOAN_000000000000282;Ac? Deniz;Roman;Türk Edebiyat?;T.C. ?stanbul Valili?i;Fatma Barbaroso?lu;138;0;0;Türkçe;45415,50481
LOAN_000000000000283;Ac? Poyraz;Roman;Türk Edebiyat?;Tedev Yay?nlar?;Cemal Kurnaz;128;0;0;Türkçe;45342,39889
LOAN_000000000000284;Ac?mak;Roman;Türk Edebiyat?;Türkiye ?? Bankas? Kültür Yay?nlar?;Re?at Nuri Güntekin;;0;0;Türkçe;45586,54704
LOAN_000000000000285;Ac?mak;Roman;Türk Edebiyat?;Yky Yap? Kredi Yay?nlar?;Re?at Nuri Güntekin;;0;0;Türkçe;45449,43138
LOAN_000000000000286;Ac?mak;Roman;Alman Edebiyat?;Yky Yap? Kredi Yay?nlar?;Stefan Zweig;;0;0;Türkçe;45429,38808
LOAN_000000000000287;Ac?y? Bal Eylemek Celmal Karpat & Kemal H. Karpat Hat?ralar?;An?;Türk Edebiyat?;Türkiye ?? Bankas? Kültür Yay?nlar?;Tutsak  M. Önder Duran Sadiye;;0;0;Türkçe;45419,54288
LOAN_000000000000288;Aç?klamal? Edebi Sanatlar;Edebiyat;Türk Edebiyat?;T.C. ?stanbul Valili?i;?sa Kocakaplan;191;0;0;Türkçe;45449,41691
LOAN_000000000000289;Açl?k;Roman;Dünya Edebiyat?;Yky Yap? Kredi Yay?nlar?;Knut Hamsun;;0;0;Türkçe;45443,47789
LOAN_000000000000290;Ademden Önce;Tasavvuf;Dünya Edebiyat?;Yky Yap? Kredi Yay?nlar?;Jack London;;0;0;Türkçe;45429,37977
LOAN_000000000000291;Adem'Den Önce;Macera;Dünya Edebiyat?;Yky Yap? Kredi Yay?nlar?;Jack London;;0;0;Türkçe;45443,47862
LOAN_000000000000292;Ademo?lu Neredeydin;Tasavvuf;Dünya Edebiyat?;Yky Yap? Kredi Yay?nlar?;Heinrich Böll;;0;0;Türkçe;45429,39229
LOAN_000000000000293;Ad? Aylin;Biyografi;Türk Edebiyat?;Yky Yap? Kredi Yay?nlar?;Ay?e Kulin;;0;0;Türkçe;45419,55453
LOAN_000000000000294;Ad?mda Benimle Beraber Büyüdü;Ki?isel Geli?im;Tarih ve Co?rafya;Yky Yap? Kredi Yay?nlar?;Abdüllatif ?ener;;0;0;Türkçe;45586,54704
LOAN_000000000000295;Ad?nla Ba?lar Her ?ey;Roman;Din ve Mitoloji;Yky Yap? Kredi Yay?nlar?;Kamil Çak?r;;0;0;Türkçe;45449,42991
LOAN_000000000000296;Adolphe;Çocuk;Dünya Edebiyat?;Yky Yap? Kredi Yay?nlar?;Benjamin Constant;;0;0;Türkçe;45429,38748
LOAN_000000000000297;Afacan 5'Ler Gizli Takipte;Biyografi;Türk Edebiyat?;Yky Yap? Kredi Yay?nlar?;Artemis Çocuk;;0;0;Türkçe;45447,38882
LOAN_000000000000298;Afet ?nan;Deneme;Tarih ve Co?rafya;Yky Yap? Kredi Yay?nlar?;Afet ?nan;;0;0;Türkçe;45429,3888
LOAN_000000000000299;Aforizmalar;Polisiye;Alman Edebiyat?;Yky Yap? Kredi Yay?nlar?;Franz Kafka;;0;0;Türkçe;45449,3941
LOAN_000000000000300;Agatha Chr?st?e;Polisiye;Dünya Edebiyat?;Alt?n Kitaplar;Agatha Christie;;0;0;Türkçe;45449,44189
LOAN_000000000000301;Agatha Chr?st?e;?iir;Dünya Edebiyat?;Alt?n Kitaplar;Parker Pyne;;0;0;Türkçe;45447,38373
LOAN_000000000000302;Agnes Grey;Çocuk;?ngiliz Edebiyat?;Profil Kitap;A. Bronte;;0;0;Türkçe;45449,45559
LOAN_000000000000303;A??r Bo?luk;Roman;Türk Edebiyat?;T.C. ?stanbul Valili?i;Handan Acar Y?ld?z;151;0;0;Türkçe;45449,45728
LOAN_000000000000304;A??r Misafir;Roman;Türk Edebiyat?;Profil Kitap;?braim Tenekeci;;0;0;Türkçe;45419,54984
LOAN_000000000000305;A?layan Kad?n;Çocuk;Türk Edebiyat?;Profil Kitap;O?uz Özde?;;0;0;Türkçe;45572,26791
LOAN_000000000000306;A?r?da?? Efsanesi;Bilim Kurgu;Türk Edebiyat?;Profil Kitap;Ya?ar Kemal;;0;0;Türkçe;44526,50942
LOAN_000000000000307;Ah Biz E?ekler;Tasavvuf;Türk Edebiyat?;Profil Kitap;Aziz Nesin;;0;0;Türkçe;44531,53521
LOAN_000000000000308;Ah ?u Uzayl?lar;Biyografi;Türk Edebiyat?;Profil Kitap;Canan Tan;;0;0;Türkçe;44526,56336
LOAN_000000000000309;Ahmed Avni Konuk Görünmeyen Umman;Biyografi;Din ve Mitoloji;Profil Kitap;Sava?.?. Barkç?n;563;0;0;Türkçe;45572,29323
LOAN_000000000000310;Ahmed Avni Konuk Görünmeyen Umman;?iir;Din ve Mitoloji;Profil Kitap;Sava? Barkçin;;0;0;Türkçe;45572,29336
LOAN_000000000000311;Ahmet Hamdi Tanp?nar;Tasavvuf;Türk Edebiyat?;Profil Kitap;Zeki Gezer;;0;0;Türkçe;45345,54293
LOAN_000000000000312;Ahmet Ha?im;Roman;Türk Edebiyat?;Türk Edebiyat? Vakf? Yay?nlar?;?sa Kocakaplan;;0;0;Türkçe;44526,57887
LOAN_000000000000313;Ahmet Yesevi;Roman;Din ve Mitoloji;Türk Edebiyat? Vakf? Yay?nlar?;Turan Bozkurt;;0;0;Türkçe;45573,53527
LOAN_000000000000314;Ah?ap Evin Çocuklar?;Roman;Türk Edebiyat?;Türk Edebiyat? Vakf? Yay?nlar?;Gülsüm Cengiz;;0;0;Türkçe;45562,53843
LOAN_000000000000315;Ah?ap Konak;Hikaye;Türk Edebiyat?;Büyük Do?u Yay?nlar?;Necip Faz?l K?sakürek;;0;0;Türkçe;44526,52598
LOAN_000000000000316;Ah?ap Konak;Hikaye;Türk Edebiyat?;T.C. ?stanbul Valili?i;Necip Faz?l K?sakürek;;0;0;Türkçe;44526,35444
LOAN_000000000000317;Aile ?çinde;Roman;Felsefe ve Psikoloji;Profil Kitap;Hayati ?nanç / Bekir Develi;141;0;0;Türkçe;45443,56023
LOAN_000000000000318;Aile Öyküleri;Roman;Türk Edebiyat?;Profil Kitap;Gündüzalp   ?smail Örgen Selim;;0;0;Türkçe;45562,43269
LOAN_000000000000319;Akasya Ve Mondalin;Roman;Türk Edebiyat?;Profil Kitap;Mustafa Kutlu;192;0;0;Türkçe;45562,43273
LOAN_000000000000320;Akdeniz;Roman;Dünya Edebiyat?;Profil Kitap;Panait ?srati;;0;0;Türkçe;45562,43274
LOAN_000000000000321;Akdeniz Hilalindir;Polisiye;?iir;Türk Edebiyat? Vakf? Yay?nlar?;Osman Yüksel Serdengeçti;192;0;0;Türkçe;45562,43274
LOAN_000000000000322;Ak?l Ça??;Polisiye;Dünya Edebiyat?;Türk Edebiyat? Vakf? Yay?nlar?;Jean Paul Sartre;;0;0;Türkçe;45562,48456
LOAN_000000000000323;Akl?ndan Bir Say? Tut;Fantastik;Dünya Edebiyat?;Koridor;John Verdon;475;0;0;Türkçe;45586,54682
LOAN_000000000000324;Akp?nar?n ?lk Günleri;?iir;Türk Edebiyat?;Koridor;Yunus Nadi;;0;0;Türkçe;45572,51233
LOAN_000000000000325;Aks?n Gözya?lar?m Dedi Polis;Tarih;Dünya Edebiyat?;Koridor;Philip K. D?ck;;0;0;Türkçe;45572,51235
LOAN_000000000000326;Al Kar?s?;Tarih;Türk Edebiyat?;Koridor;?evket Bulut;;0;0;Türkçe;44531,5108
